lesson_id,lesson_name,course_id,duration
4076,Hands-on 5,576,87
4077,Intro 4,488,32
4078,Intro 18,309,28
4079,Hands-on 8,57,65
4080,Case Study 19,470,53
4081,Intro 12,141,49
4082,Hands-on 15,858,53
4083,Advanced 2,983,67
4084,Project 17,275,57
4085,Intro 13,875,76
4086,Advanced 13,504,45
4087,Hands-on 4,906,79
4088,Advanced 2,41,46
4089,Advanced 2,699,46
4090,Advanced 6,132,65
4091,Basics 12,842,57
4092,Advanced 3,417,69
4093,Assessment Prep 2,48,51
4094,Basics 8,139,52
4095,Intro 8,78,50
4096,Hands-on 2,432,83
4097,Advanced 15,799,67
4098,Assessment Prep 6,256,51
4099,Assessment Prep 2,253,78
4100,Project 1,293,67
4101,Intro 16,512,40
4102,Advanced 11,595,24
4103,Hands-on 14,269,49
4104,Intro 6,112,87
4105,Intro 20,436,54
4106,Intro 13,584,22
4107,Assessment Prep 5,444,40
4108,Assessment Prep 4,229,47
4109,Basics 3,868,76
4110,Project 20,192,44
4111,Hands-on 19,953,59
4112,Basics 17,675,22
4113,Assessment Prep 3,208,55
4114,Hands-on 17,840,58
4115,Basics 2,227,84
4116,Assessment Prep 2,241,30
4117,Project 10,192,56
4118,Basics 9,730,59
4119,Hands-on 12,285,84
4120,Basics 10,339,64
4121,Basics 12,904,23
4122,Project 5,827,26
4123,Project 16,251,44
4124,Advanced 2,917,65
4125,Basics 12,731,89
4126,Advanced 6,304,85
4127,Assessment Prep 7,631,59
4128,Hands-on 6,38,21
4129,Case Study 3,842,60
4130,Project 1,738,58
4131,Hands-on 18,782,27
4132,Advanced 6,347,27
4133,Hands-on 17,515,84
4134,Intro 2,1030,20
4135,Basics 3,61,83
4136,Advanced 16,399,77
4137,Intro 17,304,59
4138,Assessment Prep 12,185,72
4139,Intro 8,922,53
4140,Basics 15,279,74
4141,Assessment Prep 19,503,24
4142,Intro 17,866,36
4143,Advanced 20,292,45
4144,Basics 15,843,57
4145,Project 16,679,43
4146,Advanced 2,1007,35
4147,Project 17,86,44
4148,Project 2,677,57
4149,Case Study 8,754,86
4150,Intro 17,893,87
4151,Project 1,937,45
4152,Case Study 14,42,31
4153,Hands-on 10,94,47
4154,Basics 1,958,23
4155,Case Study 20,247,42
4156,Assessment Prep 1,278,20
4157,Basics 16,169,65
4158,Advanced 19,481,58
4159,Assessment Prep 1,410,52
4160,Basics 11,673,42
4161,Basics 14,768,71
4162,Basics 14,572,36
4163,Project 15,912,32
4164,Case Study 1,797,83
4165,Intro 18,900,66
4166,Project 20,78,80
4167,Assessment Prep 4,628,37
4168,Project 5,69,79
4169,Assessment Prep 7,800,38
4170,Basics 3,928,33
4171,Hands-on 19,50,64
4172,Case Study 20,104,61
4173,Assessment Prep 18,197,29
4174,Case Study 17,71,82
4175,Case Study 2,246,45
4176,Advanced 14,641,39
4177,Case Study 12,1013,24
4178,Assessment Prep 15,903,35
4179,Hands-on 13,547,29
4180,Basics 8,328,46
4181,Basics 18,337,86
4182,Project 3,569,34
4183,Hands-on 17,135,59
4184,Basics 6,243,36
4185,Project 18,578,51
4186,Intro 5,149,88
4187,Case Study 5,73,65
4188,Project 18,100,25
4189,Advanced 3,235,47
4190,Advanced 5,970,71
4191,Assessment Prep 6,71,73
4192,Case Study 12,257,27
4193,Case Study 14,222,45
4194,Hands-on 9,662,84
4195,Case Study 17,51,49
4196,Advanced 10,466,40
4197,Assessment Prep 4,755,52
4198,Advanced 20,50,32
4199,Case Study 5,928,67
4200,Basics 2,940,53
4201,Project 18,797,64
4202,Basics 14,775,34
4203,Basics 4,753,33
4204,Intro 1,672,59
4205,Project 4,841,22
4206,Hands-on 13,998,27
4207,Hands-on 5,217,51
4208,Advanced 5,460,39
4209,Hands-on 16,650,78
4210,Basics 6,61,61
4211,Advanced 9,783,22
4212,Case Study 15,222,46
4213,Project 10,191,87
4214,Project 18,863,45
4215,Advanced 11,373,39
4216,Assessment Prep 7,239,89
4217,Advanced 8,395,37
4218,Assessment Prep 10,321,46
4219,Case Study 1,410,84
4220,Project 13,904,63
4221,Hands-on 20,312,27
4222,Intro 2,272,81
4223,Case Study 6,92,90
4224,Hands-on 11,560,76
4225,Assessment Prep 9,374,58
4226,Intro 3,423,75
4227,Assessment Prep 16,992,78
4228,Project 5,92,66
4229,Hands-on 8,597,58
4230,Intro 2,286,55
4231,Project 19,846,41
4232,Intro 1,139,70
4233,Advanced 15,59,58
4234,Advanced 15,231,73
4235,Case Study 7,55,26
4236,Intro 14,778,54
4237,Basics 6,253,86
4238,Basics 11,792,50
4239,Advanced 5,972,23
4240,Basics 7,334,48
4241,Case Study 14,391,65
4242,Advanced 14,241,83
4243,Basics 15,917,76
4244,Intro 20,1017,22
4245,Advanced 3,790,26
4246,Assessment Prep 6,486,26
4247,Assessment Prep 7,904,84
4248,Intro 3,267,28
4249,Advanced 14,313,21
4250,Hands-on 11,400,36
4251,Case Study 18,238,61
4252,Case Study 18,1004,56
4253,Case Study 14,392,64
4254,Intro 8,485,36
4255,Basics 19,606,61
4256,Project 1,104,79
4257,Advanced 19,489,56
4258,Intro 1,130,33
4259,Intro 6,896,31
4260,Hands-on 19,302,41
4261,Project 16,887,57
4262,Intro 13,926,81
4263,Basics 18,472,65
4264,Advanced 16,31,75
4265,Basics 3,182,84
4266,Project 14,769,44
4267,Hands-on 15,269,26
4268,Assessment Prep 9,572,90
4269,Intro 18,1023,66
4270,Basics 15,398,70
4271,Project 18,1010,39
4272,Assessment Prep 3,1022,45
4273,Case Study 7,299,38
4274,Hands-on 1,977,73
4275,Basics 3,723,21
4276,Intro 15,246,34
4277,Basics 16,313,69
4278,Advanced 9,734,23
4279,Hands-on 5,768,41
4280,Assessment Prep 11,128,60
4281,Advanced 13,955,56
4282,Intro 16,237,88
4283,Advanced 1,1026,90
4284,Assessment Prep 16,797,51
4285,Basics 15,505,48
4286,Hands-on 1,490,80
4287,Assessment Prep 6,944,81
4288,Assessment Prep 17,656,48
4289,Hands-on 13,754,89
4290,Intro 10,708,40
4291,Project 20,548,66
4292,Case Study 10,238,21
4293,Hands-on 5,53,50
4294,Project 12,51,77
4295,Basics 18,671,35
4296,Advanced 14,752,38
4297,Basics 8,1030,83
4298,Project 6,895,67
4299,Advanced 12,397,75
4300,Intro 13,1011,22
4301,Case Study 5,776,42
4302,Advanced 17,889,64
4303,Project 5,199,61
4304,Intro 13,347,44
4305,Case Study 15,259,57
4306,Project 11,222,29
4307,Advanced 1,362,82
4308,Case Study 7,385,86
4309,Assessment Prep 7,183,63
4310,Case Study 20,162,29
4311,Intro 13,327,36
4312,Hands-on 15,743,67
4313,Intro 17,624,30
4314,Assessment Prep 2,381,71
4315,Intro 17,748,20
4316,Basics 5,848,74
4317,Hands-on 6,734,87
4318,Basics 5,394,83
4319,Intro 17,552,69
4320,Project 17,470,53
4321,Assessment Prep 10,528,32
4322,Advanced 5,807,79
4323,Assessment Prep 7,411,70
4324,Project 8,55,51
4325,Case Study 14,825,44
4326,Assessment Prep 6,1001,40
4327,Basics 17,823,78
4328,Hands-on 5,579,90
4329,Advanced 14,236,32
4330,Project 5,265,59
4331,Hands-on 5,561,73
4332,Intro 9,33,73
4333,Assessment Prep 10,621,64
4334,Hands-on 8,541,51
4335,Assessment Prep 10,956,85
4336,Hands-on 8,872,55
4337,Hands-on 8,604,57
4338,Case Study 19,777,81
4339,Basics 11,940,82
4340,Assessment Prep 4,452,52
4341,Basics 1,377,51
4342,Project 3,819,86
4343,Assessment Prep 4,417,76
4344,Basics 17,900,21
4345,Basics 13,168,26
4346,Assessment Prep 15,160,75
4347,Hands-on 13,61,84
4348,Basics 18,374,40
4349,Advanced 18,352,47
4350,Advanced 9,321,43
4351,Advanced 1,269,48
4352,Case Study 8,632,54
4353,Basics 13,935,32
4354,Assessment Prep 19,699,20
4355,Basics 17,931,73
4356,Case Study 6,148,33
4357,Basics 14,910,62
4358,Advanced 8,796,75
4359,Case Study 16,374,27
4360,Case Study 11,406,46
4361,Case Study 16,276,77
4362,Advanced 5,44,65
4363,Assessment Prep 6,163,36
4364,Intro 13,169,84
4365,Assessment Prep 11,615,82
4366,Basics 1,456,74
4367,Assessment Prep 8,554,55
4368,Hands-on 10,862,72
4369,Intro 17,300,21
4370,Advanced 9,884,58
4371,Intro 11,892,50
4372,Project 9,573,90
4373,Basics 15,815,85
4374,Case Study 6,757,47
4375,Case Study 14,893,25
4376,Assessment Prep 7,624,27
4377,Basics 11,745,68
4378,Intro 5,671,30
4379,Case Study 17,520,37
4380,Assessment Prep 5,447,40
4381,Case Study 5,605,30
4382,Advanced 6,100,40
4383,Advanced 12,233,47
4384,Project 18,215,33
4385,Advanced 7,742,20
4386,Basics 18,349,24
4387,Hands-on 6,759,85
4388,Basics 12,320,70
4389,Advanced 2,758,55
4390,Hands-on 13,136,57
4391,Advanced 13,549,58
4392,Hands-on 12,184,90
4393,Hands-on 5,157,90
4394,Case Study 11,856,50
4395,Advanced 4,548,85
4396,Project 15,328,20
4397,Advanced 2,777,62
4398,Case Study 16,59,55
4399,Project 19,248,40
4400,Case Study 10,675,22
4401,Intro 1,371,28
4402,Basics 11,611,74
4403,Assessment Prep 18,329,37
4404,Project 14,167,75
4405,Intro 9,224,21
4406,Intro 5,44,35
4407,Intro 12,36,67
4408,Intro 4,49,20
4409,Basics 7,393,28
4410,Hands-on 15,551,42
4411,Assessment Prep 10,372,67
4412,Assessment Prep 2,793,89
4413,Basics 15,180,90
4414,Intro 14,688,27
4415,Hands-on 12,609,44
4416,Intro 11,343,87
4417,Basics 4,283,43
4418,Advanced 10,699,26
4419,Project 2,863,42
4420,Project 13,606,28
4421,Basics 12,757,62
4422,Case Study 17,864,75
4423,Case Study 20,791,55
4424,Case Study 18,762,71
4425,Intro 4,83,66
4426,Basics 18,937,63
4427,Project 5,257,34
4428,Advanced 16,251,34
4429,Case Study 9,283,82
4430,Project 12,726,57
4431,Intro 14,877,79
4432,Assessment Prep 9,586,70
4433,Advanced 4,346,69
4434,Hands-on 19,581,58
4435,Intro 4,40,37
4436,Project 1,106,36
4437,Hands-on 8,441,23
4438,Basics 12,709,33
4439,Basics 17,801,52
4440,Project 20,925,47
4441,Hands-on 16,791,59
4442,Assessment Prep 16,825,70
4443,Case Study 8,431,51
4444,Hands-on 3,259,25
4445,Hands-on 16,816,36
4446,Hands-on 13,388,59
4447,Basics 1,888,24
4448,Basics 1,31,75
4449,Basics 9,527,57
4450,Assessment Prep 3,39,80
4451,Intro 7,966,62
4452,Case Study 20,539,38
4453,Case Study 4,426,31
4454,Basics 3,856,27
4455,Advanced 4,897,52
4456,Advanced 11,900,30
4457,Case Study 8,201,66
4458,Hands-on 1,852,62
4459,Case Study 4,198,88
4460,Project 5,819,52
4461,Project 8,245,37
4462,Project 9,803,36
4463,Case Study 12,167,59
4464,Assessment Prep 20,978,61
4465,Advanced 17,838,43
4466,Hands-on 16,313,78
4467,Project 16,244,81
4468,Project 19,974,21
4469,Intro 19,544,77
4470,Project 11,472,47
4471,Advanced 4,928,28
4472,Assessment Prep 15,159,48
4473,Hands-on 6,192,58
4474,Basics 9,359,77
4475,Project 6,765,83
4476,Advanced 5,486,33
4477,Project 18,487,65
4478,Intro 7,135,21
4479,Assessment Prep 7,632,66
4480,Case Study 19,787,39
4481,Intro 2,416,60
4482,Basics 12,257,66
4483,Advanced 11,235,53
4484,Basics 15,347,83
4485,Advanced 3,834,22
4486,Case Study 9,150,28
4487,Intro 4,287,44
4488,Intro 20,136,64
4489,Case Study 15,606,31
4490,Project 13,49,46
4491,Advanced 6,447,49
4492,Hands-on 15,838,75
4493,Case Study 5,717,50
4494,Case Study 8,246,44
4495,Project 17,60,49
4496,Project 14,745,45
4497,Project 11,500,59
4498,Hands-on 7,889,70
4499,Assessment Prep 8,318,78
4500,Intro 4,472,82
4501,Hands-on 3,414,81
4502,Basics 20,365,83
4503,Basics 11,597,84
4504,Basics 5,436,38
4505,Basics 10,756,43
4506,Advanced 8,773,55
4507,Advanced 7,332,61
4508,Hands-on 7,972,43
4509,Hands-on 19,932,73
4510,Basics 9,901,84
4511,Case Study 7,962,68
4512,Intro 5,929,22
4513,Advanced 3,423,25
4514,Intro 15,135,60
4515,Advanced 12,253,86
4516,Intro 17,521,27
4517,Hands-on 12,885,20
4518,Basics 13,989,56
4519,Assessment Prep 18,179,20
4520,Assessment Prep 19,909,79
4521,Project 8,399,66
4522,Intro 5,654,29
4523,Hands-on 12,242,28
4524,Basics 10,807,41
4525,Hands-on 15,725,26
4526,Case Study 8,927,23
4527,Assessment Prep 18,969,50
4528,Project 11,795,90
4529,Intro 5,800,79
4530,Assessment Prep 13,438,41
4531,Project 15,243,66
4532,Intro 19,43,63
4533,Intro 14,277,70
4534,Assessment Prep 8,71,78
4535,Hands-on 9,710,83
4536,Case Study 4,45,58
4537,Project 10,405,20
4538,Hands-on 2,544,35
4539,Advanced 18,522,53
4540,Advanced 12,828,69
4541,Intro 20,377,74
4542,Assessment Prep 3,581,88
4543,Case Study 6,498,50
4544,Advanced 1,252,42
4545,Assessment Prep 7,736,20
4546,Advanced 11,807,60
4547,Basics 12,168,36
4548,Case Study 15,133,22
4549,Case Study 12,49,34
4550,Hands-on 4,749,83
4551,Assessment Prep 12,930,75
4552,Project 10,816,37
4553,Intro 16,552,68
4554,Case Study 16,498,75
4555,Case Study 8,43,25
4556,Advanced 13,334,38
4557,Project 11,212,72
4558,Assessment Prep 7,945,39
4559,Basics 19,421,48
4560,Advanced 8,154,28
4561,Case Study 5,221,80
4562,Assessment Prep 12,737,70
4563,Intro 18,392,36
4564,Assessment Prep 13,813,62
4565,Case Study 18,329,45
4566,Project 15,53,55
4567,Intro 9,607,78
4568,Hands-on 20,832,46
4569,Project 14,407,47
4570,Basics 17,675,90
4571,Case Study 16,221,70
4572,Hands-on 8,467,26
4573,Project 19,127,49
4574,Advanced 8,784,21
4575,Intro 16,105,54
4576,Case Study 14,292,76
4577,Hands-on 10,147,55
4578,Advanced 3,152,74
4579,Project 12,233,79
4580,Basics 11,118,28
4581,Hands-on 4,623,73
4582,Advanced 2,809,20
4583,Advanced 3,424,77
4584,Intro 2,161,71
4585,Project 6,231,79
4586,Advanced 12,559,71
4587,Project 9,955,25
4588,Assessment Prep 16,468,29
4589,Assessment Prep 8,974,74
4590,Intro 13,118,59
4591,Case Study 17,773,32
4592,Advanced 7,869,33
4593,Basics 13,399,47
4594,Assessment Prep 20,925,81
4595,Intro 16,217,64
4596,Advanced 18,173,63
4597,Intro 15,258,49
4598,Advanced 11,809,85
4599,Hands-on 18,286,45
4600,Case Study 13,872,45
4601,Assessment Prep 12,729,22
4602,Assessment Prep 20,255,29
4603,Assessment Prep 12,810,86
4604,Basics 7,984,60
4605,Basics 7,554,80
4606,Case Study 20,132,88
4607,Project 13,436,38
4608,Case Study 2,947,51
4609,Hands-on 12,749,70
4610,Assessment Prep 11,450,83
4611,Hands-on 19,820,38
4612,Assessment Prep 11,511,26
4613,Intro 5,684,67
4614,Project 15,1009,44
4615,Basics 9,460,82
4616,Intro 4,107,81
4617,Basics 19,163,29
4618,Basics 3,623,78
4619,Advanced 1,84,24
4620,Hands-on 16,868,40
4621,Basics 19,285,30
4622,Advanced 20,354,60
4623,Hands-on 7,596,22
4624,Assessment Prep 3,983,89
4625,Hands-on 12,699,42
4626,Project 11,588,71
4627,Basics 17,194,58
4628,Project 14,413,88
4629,Advanced 15,470,78
4630,Project 6,724,76
4631,Advanced 11,324,32
4632,Hands-on 1,894,78
4633,Project 16,717,75
4634,Hands-on 17,127,43
4635,Basics 18,637,78
4636,Advanced 19,208,48
4637,Project 8,711,29
4638,Basics 1,716,78
4639,Case Study 18,969,59
4640,Assessment Prep 16,270,73
4641,Assessment Prep 20,583,43
4642,Project 19,783,77
4643,Assessment Prep 20,765,57
4644,Hands-on 5,37,36
4645,Hands-on 7,552,29
4646,Project 19,102,44
4647,Basics 3,603,77
4648,Hands-on 20,496,46
4649,Assessment Prep 14,1017,49
4650,Advanced 3,1012,47
4651,Assessment Prep 5,523,33
4652,Intro 12,867,27
4653,Basics 2,160,55
4654,Basics 3,425,25
4655,Project 12,405,82
4656,Case Study 15,52,49
4657,Basics 19,481,29
4658,Basics 14,782,68
4659,Project 18,982,43
4660,Hands-on 6,711,60
4661,Project 12,751,76
4662,Basics 5,50,34
4663,Project 17,298,70
4664,Hands-on 5,881,77
4665,Advanced 17,909,60
4666,Basics 9,628,57
4667,Basics 11,902,80
4668,Assessment Prep 8,284,48
4669,Assessment Prep 9,700,64
4670,Project 15,390,41
4671,Hands-on 5,946,28
4672,Assessment Prep 10,917,47
4673,Basics 14,198,34
4674,Intro 5,809,28
4675,Project 4,623,47
4676,Project 3,957,26
4677,Case Study 2,339,29
4678,Assessment Prep 10,819,65
4679,Advanced 11,641,36
4680,Advanced 7,635,62
4681,Assessment Prep 9,96,50
4682,Intro 17,905,67
4683,Basics 7,289,23
4684,Case Study 3,966,28
4685,Project 8,559,67
4686,Basics 11,688,66
4687,Assessment Prep 9,518,34
4688,Hands-on 20,457,71
4689,Intro 14,804,71
4690,Intro 7,332,77
4691,Intro 12,509,41
4692,Case Study 4,965,64
4693,Hands-on 10,784,32
4694,Hands-on 18,233,87
4695,Basics 9,819,44
4696,Intro 8,195,28
4697,Case Study 4,547,90
4698,Basics 4,388,24
4699,Project 4,604,21
4700,Intro 14,818,68
4701,Assessment Prep 3,296,43
4702,Case Study 1,569,53
4703,Assessment Prep 4,299,44
4704,Case Study 7,909,41
4705,Assessment Prep 6,945,62
4706,Hands-on 14,544,48
4707,Basics 7,793,39
4708,Intro 18,989,77
4709,Advanced 13,680,76
4710,Project 7,272,56
4711,Case Study 17,1006,57
4712,Project 13,866,33
4713,Intro 6,422,29
4714,Case Study 16,700,50
4715,Case Study 13,531,28
4716,Intro 12,476,52
4717,Basics 19,292,82
4718,Basics 7,307,47
4719,Project 13,536,80
4720,Case Study 6,368,80
4721,Advanced 3,459,35
4722,Hands-on 7,974,76
4723,Project 4,178,20
4724,Hands-on 18,247,25
4725,Advanced 1,483,61
4726,Hands-on 17,393,64
4727,Advanced 3,905,75
4728,Case Study 13,118,71
4729,Intro 7,102,21
4730,Case Study 8,90,40
4731,Assessment Prep 15,613,24
4732,Hands-on 18,505,34
4733,Intro 8,606,54
4734,Case Study 11,658,64
4735,Hands-on 9,798,51
4736,Intro 4,388,70
4737,Assessment Prep 15,496,33
4738,Assessment Prep 6,546,69
4739,Basics 3,711,62
4740,Case Study 5,420,81
4741,Hands-on 3,661,55
4742,Assessment Prep 4,161,74
4743,Advanced 12,142,41
4744,Project 4,355,23
4745,Case Study 14,417,61
4746,Hands-on 3,525,62
4747,Hands-on 9,492,58
4748,Project 12,206,55
4749,Advanced 16,948,87
4750,Basics 17,34,78
4751,Basics 5,705,58
4752,Project 4,231,63
4753,Project 4,947,53
4754,Case Study 5,482,64
4755,Advanced 19,599,88
4756,Basics 18,825,73
4757,Case Study 8,678,51
4758,Case Study 19,594,84
4759,Intro 6,967,76
4760,Project 2,953,46
4761,Hands-on 9,842,70
4762,Basics 20,706,29
4763,Project 9,423,28
4764,Case Study 6,580,48
4765,Intro 16,725,86
4766,Project 2,447,85
4767,Case Study 16,1023,50
4768,Intro 12,298,37
4769,Hands-on 19,447,84
4770,Assessment Prep 15,220,35
4771,Assessment Prep 12,626,34
4772,Basics 7,229,52
4773,Assessment Prep 20,164,61
4774,Intro 6,509,68
4775,Case Study 16,595,86
4776,Intro 1,816,81
4777,Project 4,213,67
4778,Assessment Prep 1,837,29
4779,Basics 13,556,20
4780,Advanced 2,305,57
4781,Assessment Prep 2,851,58
4782,Project 8,780,71
4783,Case Study 19,219,60
4784,Case Study 14,657,33
4785,Project 2,214,43
4786,Advanced 18,593,47
4787,Intro 9,579,55
4788,Case Study 4,52,85
4789,Intro 18,808,42
4790,Advanced 4,740,47
4791,Basics 10,305,22
4792,Intro 11,966,70
4793,Hands-on 13,424,32
4794,Basics 19,386,66
4795,Hands-on 11,338,45
4796,Assessment Prep 12,101,67
4797,Hands-on 6,109,27
4798,Advanced 6,541,70
4799,Project 13,690,81
4800,Assessment Prep 17,926,62
4801,Advanced 9,160,30
4802,Basics 18,754,61
4803,Assessment Prep 20,747,58
4804,Intro 4,291,45
4805,Basics 2,601,54
4806,Case Study 1,872,33
4807,Hands-on 10,592,38
4808,Advanced 17,780,84
4809,Project 18,741,74
4810,Case Study 3,50,72
4811,Project 2,346,60
4812,Assessment Prep 14,176,59
4813,Basics 9,292,44
4814,Assessment Prep 7,591,64
4815,Intro 16,440,42
4816,Case Study 3,200,67
4817,Intro 17,985,48
4818,Assessment Prep 1,708,54
4819,Intro 9,1029,76
4820,Assessment Prep 18,587,72
4821,Basics 8,845,47
4822,Assessment Prep 3,563,90
4823,Hands-on 6,755,85
4824,Assessment Prep 19,161,32
4825,Hands-on 13,994,53
4826,Case Study 2,889,28
4827,Advanced 14,389,38
4828,Advanced 11,94,74
4829,Assessment Prep 4,1016,55
4830,Case Study 9,346,46
4831,Case Study 15,250,34
4832,Advanced 9,994,23
4833,Hands-on 19,357,87
4834,Intro 2,818,82
4835,Case Study 12,727,48
4836,Case Study 19,143,50
4837,Case Study 15,135,64
4838,Basics 12,402,58
4839,Assessment Prep 9,771,57
4840,Project 2,565,58
4841,Assessment Prep 18,99,85
4842,Basics 12,343,49
4843,Hands-on 9,702,71
4844,Case Study 12,997,26
4845,Hands-on 20,619,32
4846,Advanced 19,494,34
4847,Project 12,540,76
4848,Advanced 8,191,72
4849,Intro 6,819,46
4850,Project 19,517,39
4851,Project 10,509,80
4852,Assessment Prep 14,732,54
4853,Hands-on 2,577,29
4854,Case Study 13,830,38
4855,Advanced 15,929,29
4856,Project 9,299,44
4857,Basics 13,271,26
4858,Basics 3,1006,36
4859,Basics 18,364,53
4860,Advanced 12,553,74
4861,Project 7,524,40
4862,Advanced 7,381,60
4863,Case Study 20,349,59
4864,Hands-on 10,68,23
4865,Basics 12,671,60
4866,Assessment Prep 18,170,85
4867,Basics 9,95,79
4868,Assessment Prep 16,429,30
4869,Case Study 8,35,40
4870,Case Study 1,973,47
4871,Assessment Prep 3,935,56
4872,Project 14,54,70
4873,Hands-on 12,103,20
4874,Assessment Prep 19,97,71
4875,Assessment Prep 4,1018,63
4876,Intro 7,367,79
4877,Intro 1,318,40
4878,Advanced 2,496,54
4879,Assessment Prep 10,150,44
4880,Hands-on 14,455,87
4881,Hands-on 17,680,69
4882,Intro 5,681,64
4883,Assessment Prep 16,331,55
4884,Advanced 12,510,50
4885,Assessment Prep 2,206,73
4886,Project 3,291,62
4887,Hands-on 18,450,55
4888,Assessment Prep 12,79,21
4889,Case Study 14,678,81
4890,Case Study 13,847,23
4891,Intro 13,383,44
4892,Advanced 6,879,61
4893,Case Study 6,666,47
4894,Basics 6,237,58
4895,Intro 9,133,31
4896,Assessment Prep 3,961,27
4897,Case Study 4,62,89
4898,Case Study 14,107,66
4899,Advanced 2,51,76
4900,Project 12,365,33
4901,Project 11,738,83
4902,Assessment Prep 12,731,29
4903,Assessment Prep 5,697,70
4904,Project 1,342,38
4905,Advanced 12,375,54
4906,Assessment Prep 20,981,61
4907,Case Study 1,706,70
4908,Hands-on 6,625,76
4909,Assessment Prep 6,105,77
4910,Hands-on 19,318,31
4911,Basics 6,383,69
4912,Case Study 18,500,37
4913,Case Study 15,762,51
4914,Intro 18,595,32
4915,Advanced 19,517,24
4916,Advanced 15,987,83
4917,Advanced 7,748,53
4918,Project 18,734,87
4919,Assessment Prep 14,762,40
4920,Basics 8,501,74
4921,Assessment Prep 6,1019,80
4922,Project 6,757,53
4923,Basics 4,280,84
4924,Basics 7,127,36
4925,Hands-on 13,741,25
4926,Case Study 9,615,70
4927,Assessment Prep 10,140,20
4928,Assessment Prep 9,657,82
4929,Assessment Prep 9,112,53
4930,Case Study 3,340,88
4931,Intro 9,539,41
4932,Case Study 15,47,83
4933,Intro 5,575,77
4934,Case Study 11,672,85
4935,Case Study 19,1011,35
4936,Hands-on 13,983,51
4937,Intro 6,1004,79
4938,Basics 3,816,74
4939,Hands-on 7,765,41
4940,Intro 8,744,43
4941,Advanced 2,910,23
4942,Case Study 19,412,35
4943,Intro 17,133,54
4944,Intro 7,338,60
4945,Case Study 1,252,42
4946,Basics 8,936,40
4947,Case Study 1,1028,34
4948,Case Study 19,555,40
4949,Basics 4,897,40
4950,Case Study 11,550,77
4951,Advanced 2,900,41
4952,Hands-on 11,734,70
4953,Intro 8,295,46
4954,Project 18,208,53
4955,Advanced 18,182,46
4956,Case Study 15,930,72
4957,Assessment Prep 5,89,89
4958,Hands-on 17,554,57
4959,Advanced 7,599,33
4960,Project 14,641,63
4961,Case Study 15,367,79
4962,Project 10,518,25
4963,Intro 4,566,76
4964,Basics 11,251,66
4965,Case Study 1,829,84
4966,Intro 12,521,55
4967,Project 9,760,34
4968,Hands-on 19,79,79
4969,Advanced 10,49,35
4970,Project 14,535,76
4971,Hands-on 2,825,81
4972,Advanced 14,623,48
4973,Hands-on 14,514,34
4974,Intro 10,38,79
4975,Intro 15,961,31
4976,Assessment Prep 17,87,22
4977,Project 7,514,20
4978,Project 2,990,85
4979,Advanced 7,800,69
4980,Case Study 16,943,85
4981,Hands-on 6,174,26
4982,Advanced 8,439,85
4983,Intro 8,233,33
4984,Assessment Prep 15,708,68
4985,Assessment Prep 14,695,77
4986,Assessment Prep 13,485,79
4987,Intro 17,181,37
4988,Hands-on 14,144,35
4989,Intro 15,772,23
4990,Advanced 6,858,32
4991,Intro 15,791,61
4992,Basics 19,638,53
4993,Project 7,659,53
4994,Advanced 18,373,24
4995,Assessment Prep 14,850,54
4996,Case Study 17,93,44
4997,Intro 1,54,55
4998,Assessment Prep 17,417,38
4999,Case Study 13,527,32
5000,Advanced 11,107,47
5001,Hands-on 17,775,71
5002,Intro 18,282,64
5003,Advanced 16,268,87
5004,Intro 12,893,88
5005,Project 6,1008,49
5006,Project 3,90,33
5007,Project 19,147,27
5008,Assessment Prep 5,866,87
5009,Intro 18,40,69
5010,Project 7,903,75
5011,Hands-on 18,401,24
5012,Intro 13,365,44
5013,Assessment Prep 20,813,43
5014,Hands-on 9,306,81
5015,Project 12,783,79
5016,Basics 13,536,84
5017,Project 14,801,73
5018,Assessment Prep 13,46,42
5019,Case Study 12,556,83
5020,Assessment Prep 20,1028,21
5021,Basics 10,426,89
5022,Basics 12,90,88
5023,Hands-on 7,1029,84
5024,Project 12,72,66
5025,Hands-on 18,739,79
5026,Intro 12,841,56
5027,Project 1,691,53
5028,Intro 7,607,25
5029,Basics 1,573,46
5030,Case Study 11,85,81
5031,Assessment Prep 8,260,32
5032,Advanced 11,109,79
5033,Project 19,570,83
5034,Assessment Prep 7,963,79
5035,Hands-on 6,153,40
5036,Advanced 13,485,34
5037,Assessment Prep 16,262,88
5038,Case Study 8,548,79
5039,Hands-on 14,902,56
5040,Basics 20,117,45
5041,Basics 10,478,38
5042,Case Study 10,691,87
5043,Hands-on 5,127,88
5044,Case Study 4,538,65
5045,Project 8,378,72
5046,Hands-on 17,767,88
5047,Project 11,342,60
5048,Intro 18,609,31
5049,Basics 7,109,48
5050,Project 5,766,36
5051,Assessment Prep 5,336,29
5052,Intro 16,641,80
5053,Assessment Prep 5,426,45
5054,Case Study 8,859,20
5055,Intro 4,105,47
5056,Hands-on 8,315,84
5057,Project 7,1018,50
5058,Project 7,635,53
5059,Case Study 2,641,22
5060,Basics 18,724,47
5061,Basics 20,293,41
5062,Intro 7,112,40
5063,Basics 7,329,78
5064,Assessment Prep 3,895,53
5065,Advanced 12,206,56
5066,Intro 3,910,46
5067,Hands-on 19,991,81
5068,Assessment Prep 6,106,77
5069,Advanced 15,921,31
5070,Assessment Prep 20,395,29
